cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken
1,3,PoissonRegressor,0.4638554172438657,0.4684291624996052,2.9609767963920888,0.006960391998291016
1,3,ExtraTreesRegressor,0.4591081170685599,0.4637223606196338,2.974056912206869,0.5719521045684814
1,3,PassiveAggressiveRegressor,0.4554148485154146,0.46006059862286597,2.9841932305598244,0.006036043167114258
1,3,BaggingRegressor,0.4410680937458239,0.4458362332304566,3.023246047986612,0.11854720115661621
1,3,RANSACRegressor,0.4188592184765869,0.4238168175606729,3.0827245391606444,0.046419382095336914
1,3,XGBRegressor,0.4122825160870005,0.41729621974123454,3.1001188820601313,0.16295671463012695
1,3,KNeighborsRegressor,0.4109403856310192,0.41596553873938014,3.103656628832669,0.01461029052734375
1,3,TweedieRegressor,0.363039779484976,0.36847356335666814,3.227380705232915,0.005700588226318359
1,3,AdaBoostRegressor,0.32579217597056387,0.3315437119101514,3.320404066095072,0.17994165420532227
1,3,ElasticNet,0.31351397700118566,0.3193702558703698,3.35050208577946,0.005033254623413086
1,3,Lasso,0.2560220232645519,0.26236875481964095,3.487980777430224,0.005011558532714844
1,3,LassoLars,0.25601725595124813,0.26236402817536064,3.4879919526740117,0.004982471466064453
1,3,Lars,0.2254436752110125,0.232051264711582,3.5589390080477314,0.006064414978027344
1,3,DecisionTreeRegressor,0.18129860786866403,0.18828279036077966,3.6589528018356026,0.022631168365478516
1,3,ExtraTreeRegressor,0.13114397911744002,0.13855602100174613,3.7693628892571613,0.01035308837890625
1,3,OrthogonalMatchingPursuit,0.08678613425502346,0.09457658429455396,3.864384143668175,0.0053942203521728516
1,3,DummyRegressor,-0.008610080165910805,-5.823557860384909e-06,4.061212320954135,0.004492998123168945
1,3,QuantileRegressor,-0.009149304257111135,-0.0005404476331170027,4.062297780514835,0.20592570304870605
1,3,GaussianProcessRegressor,-2.1071911209074545,-2.0806842772219882,7.128169637312906,0.5950043201446533
1,3,KernelRidge,-5.438917494433458,-5.383988340452509,10.261254829955284,0.2763631343841553
2,6,MLPRegressor,0.33288069379403784,0.33604907044620336,2.771492424605543,1.5004963874816895
2,6,LGBMRegressor,0.31065488580161016,0.3139288203809165,2.817281816311264,0.2792849540710449
2,6,CatBoostRegressor,0.30649907000036214,0.3097927419634211,2.825761249212892,1.6598966121673584
2,6,HistGradientBoostingRegressor,0.304290810924399,0.3075949706614336,2.8302565953298373,0.4319188594818115
2,6,NuSVR,0.30317600004922773,0.3064854544025559,2.832523302391084,0.9363725185394287
2,6,GradientBoostingRegressor,0.29554194287874347,0.2988876539679738,2.847996895842736,1.110456943511963
2,6,SVR,0.2954235689164879,0.29876984220395586,2.848236168083601,1.378864049911499
2,6,ExtraTreesRegressor,0.2769230453325633,0.28035718390354325,2.885387867988319,1.366018295288086
2,6,RandomForestRegressor,0.2676752483031839,0.2711533078099234,2.9037805890576833,2.94973087310791
2,6,XGBRegressor,0.2240236849928695,0.22770906063142582,2.9890706077852753,0.19193410873413086
2,6,KNeighborsRegressor,0.22367262058911497,0.2273596635520163,2.989746683595035,0.029837608337402344
2,6,SGDRegressor,0.21997022608340044,0.22367485297799117,2.99686742657495,0.010772228240966797
2,6,BayesianRidge,0.21807319095086009,0.221786827510988,3.0005094096111513,0.009121894836425781
2,6,RidgeCV,0.2180665496894335,0.2217802177911724,3.000522151932337,0.011635065078735352
2,6,Ridge,0.21805562495890995,0.2217693449459125,3.0005431126556776,0.008271932601928711
2,6,LassoLarsIC,0.21805424059556644,0.22176796715738167,3.000545768752575,0.006611824035644531
2,6,LinearRegression,0.21805424059556644,0.22176796715738167,3.000545768752575,0.005307912826538086
2,6,Lars,0.21805424059556644,0.22176796715738167,3.000545768752575,0.008563518524169922
2,6,TransformedTargetRegressor,0.21805424059556644,0.22176796715738167,3.000545768752575,0.009841442108154297
