cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,R2_deploy_mean,R2_deploy_std,R2_deploy_min,season
10,30,Lasso,0.0633950058526271,0.0799623111736301,2.901064909748454,0.0206708908081054,,,,SON
10,30,XGBRegressor,0.0570425845275039,0.073722255791758,2.91088636298876,1.2964246273040771,,,,SON
10,30,MLPRegressor,0.045000227905604,0.0618929125535002,2.929414624740745,8.282248735427856,,,,SON
10,30,BaggingRegressor,0.0134228986179004,0.0308741445149894,2.977451713015659,4.4838080406188965,,,,SON
10,30,DummyRegressor,-0.0476529956074416,-0.0291213978077817,3.0682302048578345,0.0237886905670166,,,,SON
10,30,AdaBoostRegressor,-0.0857513064122488,-0.0665457998129754,3.1235207236979954,4.164884090423584,,,,SON
10,30,QuantileRegressor,-0.1004349082613658,-0.0809696681388181,3.144570897541668,6.965983152389526,,,,SON
10,30,ExtraTreeRegressor,-0.3520774281291114,-0.3281609641881484,3.4856196298968425,0.1645255088806152,,,,SON
10,30,RANSACRegressor,-0.3649381217293794,-0.3407941691044494,3.502157659287989,0.1867411136627197,,,,SON
10,30,DecisionTreeRegressor,-0.4567932146078919,-0.4310244667079881,3.618080008368363,0.7757871150970459,,,,SON
10,30,PassiveAggressiveRegressor,-0.5802557051632378,-0.5523030688690769,3.768277653340842,0.041393756866455,,,,SON
10,30,Lars,-9187278661381060.0,-9024767836002860.0,287324497.6372596,0.027695894241333,,,,SON
11,15,KNeighborsRegressor,0.5162500768391717,0.5203182410219855,2.003772115432032,0.8505809307098389,0.4889,0.1403,0.1939,
11,15,TweedieRegressor,0.507669990023458,0.5118103096737934,2.02146408001023,0.0385844707489013,0.4795,0.1187,0.1965,
11,15,CatBoostRegressor,0.5003759469728724,0.5045776069217082,2.0363833768039687,5.489911794662476,0.4714,0.1281,0.1608,
11,15,XGBRegressor,0.4802944585728974,0.4846649966712377,2.076904598532863,1.4255025386810305,0.4513,0.1352,0.1275,
11,15,HistGradientBoostingRegressor,0.474271963004832,0.4786931481412144,2.088903816555081,1.3028206825256348,0.4444,0.134,0.1013,
11,15,LGBMRegressor,0.474122304739706,0.4785447484486788,2.089201118062679,0.6155939102172852,,,,
11,15,PoissonRegressor,0.4736993521162588,0.4781253527058249,2.09004109996454,0.0561838150024414,,,,
11,15,ExtraTreesRegressor,0.4696561333379574,0.4741161359542518,2.098053939789815,29.19109988212585,,,,
11,15,HuberRegressor,0.4666330895507733,0.4711185148862647,2.104025062177488,0.4574089050292969,,,,
11,15,LinearSVR,0.4636837101643196,0.468193938727692,2.109834396119386,2.6596124172210693,,,,
11,15,GradientBoostingRegressor,0.4577919274638931,0.4623517038167476,2.121391692147946,37.53935933113098,,,,
11,15,MLPRegressor,0.4542039555131525,0.4587939054294125,2.128399097436119,12.337559461593628,,,,
11,15,RandomForestRegressor,0.453258517322611,0.4578564180365864,2.130241726329062,100.36101055145264,,,,
