feature,importance,std,cluster_id
gust_factor,0.014199387132262506,0.0034812518910755665,4
lag2_gust_obs,0.013552552643953119,0.003853115238511189,4
lag3_gust_obs,0.012071812819529463,0.0029924073339142256,4
pressure_tendency,0.011670161343505943,0.00475736137330653,4
era5_clim_wind,0.009295995131768169,0.0038422608185542466,4
2m_temperature,0.008546378226611846,0.0031257133029278256,4
2m_dewpoint_temperature,0.007890408653064644,0.0031597309109953004,4
lag2_wind_mag_max,0.00735525331718702,0.004101367894232452,4
lag3_wind_mag_max,0.00640324188368017,0.002627391731067024,4
lag7_wind_mag_max,0.0062054036216003215,0.004547175759737597,4
bt55_rolling3d,0.004727107091866818,0.0016823430153026743,4
lag1_wind_mag_max,0.0036404805142672635,0.004066931919800248,4
lag1_pressure_tendency,0.0029907132419829305,0.003931758410915591,4
bt55_rolling7d,0.0012348008923166675,0.0017339137533154984,4
bt55_frac_month,0.0003256633764550913,0.0010110321441729106,4
q850_18z,-2.5221693617331434e-07,2.3870104554404965e-07,4
wind_mag_max,0.1799239301962488,0.009557139908383859,5
tp_roll3_basin,0.16540223594691397,0.01166572468394003,5
rolling3d_wind_mag_max,0.1497773195420689,0.008622872010321561,5
rolling7d_wind_mag_max,0.13838120452109826,0.007042129402501457,5
longitude,0.13784981493138265,0.012950841541682384,5
wind_mag,0.11949351262127343,0.008785966431258379,5
rolling7d_gust_obs,0.11013676419664413,0.011604762865511233,5
total_precipitation,0.09763378658957862,0.010699770937879039,5
2m_temperature,0.08884437956929075,0.009670625040766224,5
rh_p10_basin,0.08575381611689673,0.011852771949479948,5
wind10m_mag_18z,0.08170735133572123,0.0076848330755470646,5
2m_dewpoint_temperature,0.07696228196092052,0.0071243744619500175,5
thickness_1000_500_18z,0.07575557176803079,0.007994336847894978,5
cape_18z,0.07527645160420786,0.010728600150437079,5
tp_max_basin,0.07296585047718086,0.008951046832479105,5
latitude,0.07227348303091484,0.008046310107558777,5
mslp_tendency_18z,0.07155781635558926,0.011633785431236854,5
gust_factor,0.06749198246312028,0.006925806604438199,5
lapse_rate_850_500_18z,0.058808911527059506,0.01119974595775325,5
wind_shear_sfc_18z,0.058203682579783304,0.011151368412816928,5
msl_18z,0.058042191815955574,0.009558630392814878,5
bt55_flag,0.04873116517315719,0.005549833596453231,5
tp_lag1_basin,0.04775590932207234,0.0076052503145711894,5
bt55_rolling3d,0.044751832494570126,0.01115837906909416,5
t2m_range,0.0431926511271277,0.007591599612818319,5
lag1_pressure_tendency,0.04063833200040535,0.00808955117606918,5
10m_v_component_of_wind,0.03898251229424746,0.0071855413139134735,5
wind_shear_850_300_18z,0.038859960231809536,0.006198123692716087,5
relative_humidity,0.03862744205086018,0.009879748932514393,5
bt55_rolling7d,0.036527398902932794,0.007206505673058678,5
10m_u_component_of_wind,0.03266567003274978,0.0071851144141820335,5
tp_lag2_basin,0.0323715133821275,0.007949571425333151,5
msl_min_basin,0.03197210322083096,0.005274947336751055,5
lag1_wind_mag_max,0.030473644409466864,0.004448183640411836,5
msl_range_basin,0.029295569350857264,0.0056766621489041415,5
month_cos,0.02914435508038228,0.0034209215422269326,5
wind_dir_cos,0.028380166903191242,0.007633171855685688,5
month_sin,0.025736653242498082,0.005362847741014534,5
q850_18z,0.024688309876058263,0.006071000872460918,5
day_cos,0.02279327817999172,0.004154275304700837,5
wind_dir_sin,0.02227357571038789,0.005777459135266231,5
wind100m_mag_18z,0.022082471858753266,0.006691813006118602,5
day_sin,0.021620537736722463,0.0033870147949837327,5
wind_mag_std,0.0211444287620924,0.009436245472196044,5
lag3_gust_obs,0.020670414267159994,0.00770262737560988,5
lag3_wind_mag_max,0.020535688237483262,0.008878031917373271,5
wind_shear_850_500_18z,0.020253695514713194,0.006988972816593415,5
t2m_max_basin,0.018744521430937928,0.005955670022265911,5
lag1_gust_obs,0.017557001877794055,0.007622791821260338,5
lag7_wind_mag_max,0.01634939661041473,0.005039590173633118,5
wind_mag_max_anom,0.01616846353380903,0.004816204026346408,5
era5_clim_wind,0.015791799799553342,0.00579576828742436,5
ws_p90_basin,0.014137658397659585,0.004429118717214077,5
surface_pressure,0.013809761138420865,0.00624309701850392,5
t2m_min_basin,0.013603271438031927,0.007300459289048958,5
pressure_tendency,0.011760277658079566,0.009652387470517198,5
bt55_frac_month,0.007115119698164022,0.0063146783127666405,5
lag2_gust_obs,0.006630195583729829,0.004043455718229927,5
lag2_wind_mag_max,0.0012678517946479006,0.007093348770390692,5
total_precipitation,0.20363617343811452,0.017777205466950392,6
rolling3d_wind_mag_max,0.19500489373378527,0.009820624930826355,6
tp_max_basin,0.18561712005954245,0.011677184117955427,6
2m_dewpoint_temperature,0.17154421504850503,0.010146241402095304,6
rolling7d_wind_mag_max,0.12460528578783678,0.00602619299806162,6
2m_temperature,0.11831317528254678,0.008746121167659469,6
bt55_flag,0.09332575825825158,0.0082581029938639,6
rolling7d_gust_obs,0.08680212430513924,0.008610551990071531,6
tp_roll3_basin,0.08676778259005369,0.010417459768224776,6
ws_p90_basin,0.08480106457175524,0.004306445916456526,6
wind_mag_max,0.08320470332089916,0.005970338953351937,6
month_sin,0.0756279093810222,0.004184473519644296,6
mslp_tendency_18z,0.054863205878358696,0.008163791610443005,6
cape_18z,0.05356170527091104,0.008070870466704303,6
wind_mag_max_anom,0.05346222764504641,0.005385339314478803,6
